0.003912,-3.425096,2.405884,2.377504,0.085244,7.181114,-0.013117,-0.013479,-0.057118
0.008712,-3.423517,2.372374,2.376978,0.085803,7.181344,-0.014367,-0.018642,-0.021240
0.013844,-3.420985,2.332056,2.377044,0.085540,7.181443,-0.032717,-0.072771,-0.022391
0.018837,-3.420590,2.352379,2.377800,0.084981,7.181739,-0.023542,-0.083459,-0.037288
0.023724,-3.421347,2.379050,2.377438,0.085671,7.181180,-0.018247,-0.092272,-0.049291
0.028840,-3.420426,2.375169,2.376715,0.085639,7.181608,-0.020878,-0.065997,-0.039984
0.033720,-3.419933,2.404109,2.377340,0.085178,7.181246,-0.017030,-0.012229,-0.021470
0.038725,-3.417927,2.394539,2.377701,0.085573,7.181246,-0.009828,-0.011571,-0.012328
0.043718,-3.415953,2.329458,2.377241,0.085869,7.181147,-0.016142,-0.074876,-0.032684
0.048717,-3.415164,2.332714,2.377241,0.085014,7.182101,-0.030480,-0.102631,-0.076159
0.053717,-3.416315,2.394473,2.377701,0.085145,7.181312,-0.023870,-0.056394,-0.059518
0.058717,-3.415460,2.392862,2.376945,0.085770,7.181344,0.002339,0.002010,-0.002561
0.063717,-3.413092,2.346493,2.376978,0.085343,7.180983,-0.005652,-0.023607,-0.011505
0.068716,-3.411514,2.371453,2.377668,0.085112,7.181542,-0.027751,-0.090398,-0.067510
0.073717,-3.411021,2.389113,2.377603,0.085737,7.181213,-0.028080,-0.095232,-0.067871
0.078716,-3.410593,2.375432,2.376846,0.085573,7.181608,0.000498,-0.020911,-0.026962
0.083718,-3.410297,2.379609,2.377438,0.085112,7.181772,-0.019365,-0.022095,-0.014926
0.088842,-3.408028,2.375926,2.377537,0.085639,7.181344,-0.029823,-0.065734,-0.053698
0.093837,-3.406318,2.328537,2.377208,0.085836,7.181180,-0.034427,-0.092503,-0.087077
0.098717,-3.406121,2.338798,2.377241,0.085047,7.181476,-0.032256,-0.080993,-0.042648
0.103718,-3.407107,2.419631,2.377701,0.085080,7.180983,-0.017491,-0.035939,0.016381
0.108717,-3.405923,2.415454,2.376879,0.085869,7.181246,0.007075,-0.003679,-0.012196
